"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-222-3p",2104.7249437966,0.751007195472178,0.485961141562179,1.54540585911453,0.122248123988262,0.994751686136818
"hsa-miR-222-5p",5.33740487712191,-0.601554427828393,1.82673351138471,-0.329306066856134,0.741924358939652,0.994751686136818
"hsa-miR-223-3p",6244.79950781001,-0.46831089885212,0.524738640089172,-0.892465054169705,0.372143715620581,0.994751686136818
"hsa-miR-223-5p",489.749519185854,-0.220960592917314,0.584091245825266,-0.378298073283255,0.705209176561812,0.994751686136818
"hsa-miR-224-5p",39.1056861523585,1.58099767256879,1.03073050450215,1.53386133976157,0.125063768683933,0.994751686136818
"hsa-miR-2276-3p",4.71598815993198,1.09882166026727,2.29482982660486,0.478824899139885,0.632063201696324,0.994751686136818
"hsa-miR-2277-3p",4.64637773443952,0.247418986664198,1.98361821295335,0.124731152924747,0.900736393522402,0.994751686136818
"hsa-miR-2277-5p",10.4732567923474,-0.269305062862047,1.45715761465309,-0.184815328248593,0.853373884766734,0.994751686136818
"hsa-miR-2355-3p",3.54087741372367,-0.85757197090448,2.15606263636839,-0.397749098954263,0.690815141234784,0.994751686136818
"hsa-miR-2355-5p",34.1610683866371,-0.0751845839902105,0.878791613440186,-0.0855545078495766,0.931820563276874,0.995623195318056
"hsa-miR-23a-3p/23b-3p",2375.48487060484,-0.0677545598677353,0.477231268988984,-0.141974267552236,0.887100331287512,0.994751686136818
"hsa-miR-24-2-5p",34.7098422204228,0.304960887405293,0.788170384649959,0.38692254028389,0.698813553611468,0.994751686136818
"hsa-miR-24-3p",1297.90624531768,-0.956807991939078,0.599717811361583,-1.59543034042422,0.110616035769499,0.994751686136818
"hsa-miR-2467-5p",8.00874046691093,1.98483016750647,1.37287780852131,1.44574422806373,0.14824895424675,0.994751686136818
"hsa-miR-25-3p",263295.687066079,0.222705657808827,0.329674053753703,0.675532864273296,0.499337278850069,0.994751686136818
"hsa-miR-25-5p",309.134534445396,-0.220811168523533,0.429536906061696,-0.514067977413372,0.607204465059336,0.994751686136818
"hsa-miR-26a-5p",23801.3412328366,0.366921144403925,0.317673680426478,1.1550253200433,0.248080057910201,0.994751686136818
"hsa-miR-26b-3p",87.3287356666565,-0.240845246504094,0.676300748109636,-0.356121514248348,0.721749565996685,0.994751686136818
"hsa-miR-26b-5p",8980.70445391176,-0.08684257303909,0.286195484214869,-0.303437957022029,0.761556122832165,0.994751686136818
"hsa-miR-27a-3p/27b-3p",170002.931509956,0.124780356279441,0.633645244439721,0.196924631525917,NA,NA
"hsa-miR-27a-5p",23.0013068655937,0.425069814087292,0.779795708950451,0.545104069191924,0.585681944191917,0.994751686136818
"hsa-miR-27b-5p",32.6848705929912,1.88697264974194,0.853699471652897,2.21034768369772,0.0270810416598911,0.994751686136818
"hsa-miR-28-3p",10379.094512132,-0.390546800940605,0.459993667533525,-0.849026472548432,0.395866561999654,0.994751686136818
"hsa-miR-28-5p",312.636572632649,0.559573822196559,0.615656523838082,0.908905859891004,0.363399820351706,0.994751686136818
"hsa-miR-296-5p",26.772557600708,0.746251595546576,0.96116730801569,0.776401350028433,0.437512047787356,0.994751686136818
"hsa-miR-299-3p",4.6682122519489,1.61773602708447,1.85533031104618,0.871939631155089,0.383241311898996,0.994751686136818
"hsa-miR-29a-3p",3721.04255327349,-0.0630993609782543,0.602986347473588,-0.104644758944593,NA,NA
"hsa-miR-29b-2-5p",9.01769821604624,-2.0849631653776,1.50210388729164,-1.38802860642141,0.165128334449495,0.994751686136818
"hsa-miR-29b-3p",96.9769879596504,-0.0878056252669919,0.597796435057164,-0.146882149370121,0.883225041832718,0.994751686136818
"hsa-miR-29c-3p",2490.25749365745,-0.16603270713056,0.406929616365606,-0.408013328234601,0.683263889823659,0.994751686136818
"hsa-miR-29c-5p",17.7141247292203,0.343137322430126,0.892367860704492,0.384524519024286,0.700589726602803,0.994751686136818
"hsa-miR-301a-3p",1003.87148309762,0.268909526462753,0.547520224866474,0.491140809507691,0.623326859564597,0.994751686136818
"hsa-miR-301b-3p",39.6707739097178,0.528292921515034,0.692958978237521,0.762372576308485,0.445837668872341,0.994751686136818
"hsa-miR-3065-5p",13.040722661608,2.06015318734834,1.94183625897001,1.06093043521655,NA,NA
"hsa-miR-3074-5p",50.7827019840547,0.448538031247238,0.500871249162585,0.895515628012501,0.370511515417261,0.994751686136818
"hsa-miR-30a-3p",160.493101397483,-0.0883537124710927,0.571392738939962,-0.15462869310346,0.877114048228597,0.994751686136818
"hsa-miR-30a-5p",33488.5026012009,0.0438361940659416,0.560115052314193,0.0782628388307478,NA,NA
"hsa-miR-30b-5p/30c-5p",1191.86829576906,0.441785692019106,0.405912542598216,1.08837654828616,0.276428909828395,0.994751686136818
"hsa-miR-30c-1-3p",41.6717303384947,-0.131723905431154,0.631560585669262,-0.208568913925442,0.834784779939823,0.994751686136818
"hsa-miR-30c-2-3p",71.5141171536039,-0.416001292189534,0.622322439006284,-0.668465840399069,0.50383627989145,0.994751686136818
"hsa-miR-30d-3p",181.87908449715,0.173748881477506,0.615244958551469,0.28240602228839,0.777632197740136,0.994751686136818
"hsa-miR-30d-5p",88803.6289648082,-0.132097450122207,0.31334281735674,-0.421574846478175,0.673335369300063,0.994751686136818
"hsa-miR-30e-3p",442.728806372738,0.205088520865743,0.471456965677701,0.435010055628166,0.663555128517582,0.994751686136818
"hsa-miR-30e-5p",101697.594359432,-0.219720348845113,0.261958456896375,-0.838760280726611,0.401603843642973,0.994751686136818
"hsa-miR-31-5p",20.2439317169961,-0.252658271054364,0.616228471805169,-0.410007460892274,0.681800474516073,0.994751686136818
"hsa-miR-3117-3p",15.50100274387,-0.200632903443985,1.0186550025931,-0.196958639513135,0.84385990461523,0.994751686136818
"hsa-miR-3120-3p",4.67583584931259,1.4200802658167,2.13006444557014,0.666684178861355,0.504973886687827,0.994751686136818
"hsa-miR-3121-3p",6.99521125497524,0.560371207653446,1.44525121233572,0.387732736613872,0.698213827017079,0.994751686136818
"hsa-miR-3122",5.34900701821449,-1.92062427233909,1.55333740276628,-1.23645015494941,0.216291282791312,0.994751686136818
"hsa-miR-3127-5p",48.6068483547427,0.84128888604651,1.00768643364827,0.834871700118728,0.403789950271201,0.994751686136818
"hsa-miR-3128",29.8184461933391,0.606626703099836,1.10924152514634,0.546884235171238,NA,NA
"hsa-miR-3130-5p",31.570505739892,0.860136170641229,0.741392999601153,1.160162250121,0.245982753354307,0.994751686136818
"hsa-miR-3133",7.67554721844003,0.511890264826016,2.50049687377588,0.20471541884115,0.837794473039052,0.994751686136818
