"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-199a-3p/199b-3p",4721.53113902804,-0.129947663605852,0.440939485374781,-0.294706343877101,0.768218216593727,0.936050106055302
"hsa-miR-199a-5p",86.3674341480481,0.47900702440305,0.865605142739494,0.553378209938856,0.580004456544626,0.867142426925174
"hsa-miR-199b-5p",100.294769346026,-0.533043279915905,0.663286509217034,-0.803639562253614,0.42160516785277,0.785379538345205
"hsa-miR-19a-3p",6254.7982318343,0.0139327543993793,0.285873844096853,0.0487374227726092,0.961128552239252,0.986287338503553
"hsa-miR-19a-5p",12.1715371751085,-1.11926674891607,1.37071075753394,-0.81655939647673,0.41418026693181,0.784418407485749
"hsa-miR-19b-3p",25888.9038867478,0.0391191710828021,0.312560073902082,0.125157287667705,0.90039903079124,0.965533451367375
"hsa-miR-200a-3p",39.711375093233,2.78633358184892,0.862252712018348,3.23145818274867,NA,NA
"hsa-miR-200b-3p",18.0672930340459,0.0408884300239199,0.775217879826478,0.0527444362262029,0.957935533290189,0.986287338503553
"hsa-miR-203a-3p",923.653150463589,0.49857742719642,0.81102008011297,0.614753493066376,0.538717526873836,0.866116376332988
"hsa-miR-204-3p",4.43927594093114,5.86213392864666,2.52761936800947,2.31923129045461,0.0203824987008208,NA
"hsa-miR-204-5p",70.6405980818051,-0.576364178143007,0.702519504429349,-0.820424450152715,0.411974181830505,0.784418407485749
"hsa-miR-205-5p",25.6381570732987,0.12378964426663,0.988948764696078,0.12517296010241,0.900386623566898,0.965533451367375
"hsa-miR-208b-3p",58.9688830272323,-2.54411932626181,1.06421087024709,-2.39061580499653,0.0168201437050141,0.236042683327031
"hsa-miR-20a-5p",1142.75216274979,-0.375118862444736,0.639164192443019,-0.586889670729133,0.557277807476012,0.867142426925174
"hsa-miR-20b-3p",20.4504840150742,-1.7048593973659,1.49633400740718,-1.1393575157194,0.25455406811704,0.7588773035606
"hsa-miR-20b-5p",172.367209238419,-0.342428207609352,0.627561845435882,-0.545648544601231,0.585307548304531,0.870722536523701
"hsa-miR-21-3p",8146.29405305115,0.650451172245081,0.496931763852019,1.30893458531015,0.190556510046782,0.69329879680247
"hsa-miR-21-5p",126247.487153222,0.808462398631295,0.513564769343321,1.57421701583045,NA,NA
"hsa-miR-210-3p",6219.23722024205,0.705909808623482,0.560358339246343,1.25974712819104,0.207760598340269,0.728893432510442
"hsa-miR-2110",31.021354292011,-0.536726724225816,0.939400375950911,-0.57135034003208,0.56776218447677,0.867142426925174
"hsa-miR-2115-3p",17.2194687730764,1.38256215330655,1.75580420014187,0.787423878582156,0.431033772985746,0.792424534615716
"hsa-miR-2116-3p",6.29654701286586,2.12079735732159,2.54049867238383,0.834795695969239,0.403832749621944,NA
"hsa-miR-212-3p",4.61255448182602,0.0479262367335248,1.9369960914683,0.0247425572744421,0.980260309663615,NA
"hsa-miR-214-3p",5.57802723157197,-1.27083556179674,1.95674448004688,-0.649464237541273,0.516038354792385,NA
"hsa-miR-214-5p",17.4023827548868,0.409570707269837,1.24301861163326,0.329496842152415,0.741780180418336,0.936050106055302
"hsa-miR-216a-5p",6.46881313728479,1.3182322724595,1.98811978105233,0.66305475405599,0.507295487185008,NA
"hsa-miR-218-5p",18.5782001820948,2.63831812641004,1.67528539448559,1.57484696941452,0.115291771796765,0.527585173113458
"hsa-miR-219a-1-3p",14.1824567804886,-0.332203388039492,1.38793553532706,-0.239350733217743,0.810833628971683,0.936050106055302
"hsa-miR-219b-3p",5.74776807411675,-0.189319776504424,2.22644561634663,-0.0850322932275695,0.932235717391003,NA
"hsa-miR-22-3p",947638.219520962,0.831360720231308,0.407082023087578,2.0422437569847,0.0411273580104318,0.360721202549829
